split,criterion,seed,epoch,confidence,accuracy,count
imbalanced,focal_loss,seed_18,19,0.8378026949274743,0.7104,10000
imbalanced,focal_loss,seed_18,20,0.8483385873706689,0.7081,10000
imbalanced,focal_loss,seed_33,1,0.44011311700599126,0.2993,10000
imbalanced,focal_loss,seed_33,2,0.5702725708250825,0.5023,10000
imbalanced,focal_loss,seed_33,3,0.6040295586168952,0.5816,10000
imbalanced,focal_loss,seed_33,4,0.6529327210228639,0.6565,10000
imbalanced,focal_loss,seed_33,5,0.6761121169980515,0.6428,10000
imbalanced,focal_loss,seed_33,6,0.6994531432782445,0.6722,10000
imbalanced,focal_loss,seed_33,7,0.7388355259439778,0.6926,10000
imbalanced,focal_loss,seed_33,8,0.7496088556753564,0.7022,10000
imbalanced,focal_loss,seed_33,9,0.7779367168241407,0.6779,10000
imbalanced,focal_loss,seed_33,10,0.7893717634523203,0.7031,10000
imbalanced,focal_loss,seed_33,11,0.7952586942786083,0.7095,10000
imbalanced,focal_loss,seed_33,12,0.8103053051199337,0.7106,10000
imbalanced,focal_loss,seed_33,13,0.8203294540398188,0.6932,10000
imbalanced,focal_loss,seed_33,14,0.8158589373655806,0.7086,10000
imbalanced,focal_loss,seed_33,15,0.8367725626899523,0.7071,10000
imbalanced,focal_loss,seed_33,16,0.8216155119027626,0.702,10000
imbalanced,focal_loss,seed_33,17,0.8236058693763476,0.6936,10000
imbalanced,focal_loss,seed_33,18,0.8288815016711415,0.713,10000
imbalanced,focal_loss,seed_33,19,0.8456714106095847,0.7272,10000
imbalanced,focal_loss,seed_33,20,0.8363791144829105,0.7229,10000
imbalanced,focal_loss,seed_45,1,0.4096588411636839,0.3634,10000
imbalanced,focal_loss,seed_45,2,0.592497479518721,0.5763,10000
imbalanced,focal_loss,seed_45,3,0.6362792865069342,0.63,10000
imbalanced,focal_loss,seed_45,4,0.6543620182602813,0.6426,10000
imbalanced,focal_loss,seed_45,5,0.6747915654816513,0.6174,10000
imbalanced,focal_loss,seed_45,6,0.7056189042617304,0.6512,10000
imbalanced,focal_loss,seed_45,7,0.7182420167991636,0.6276,10000
imbalanced,focal_loss,seed_45,8,0.7499184352548056,0.6689,10000
imbalanced,focal_loss,seed_45,9,0.7606701835416276,0.6466,10000
imbalanced,focal_loss,seed_45,10,0.764519072720155,0.6594,10000
